manzana,prior_homicides_num,prior_robberies_num,prior_drugdeal_num,prior_wbearing_num,prior_unw_crime2_num,iweight,number_buildings_sampling,area,bat_min,cai_min,ptr_min,barrio_code,control,treat,spillover
7600110000000018100206,0.0,0.0,0.0,0.0,0.0,10.416666984558105,18.0,2697.8154296875,1417.42174428108,819.051992063671,191.844432296066,7,0.0,1.0,0.0
7600110000000018100207,0.0,2.0,0.0,0.0,2.0,1.492537260055542,16.0,2686.068359375,1479.41460646592,870.3696097924,219.175852899461,7,0.0,0.0,1.0
7600110000000018100208,0.0,0.0,0.0,0.0,0.0,1.7857142686843872,,2649.1025390625,1549.86046867912,930.854677062447,264.213555069064,7,0.0,0.0,1.0
7600110000000018100209,0.0,1.0,0.0,0.0,1.0,2.495840311050415,19.0,2659.88623046875,1541.88620047384,901.039898936063,309.234753621959,7,0.0,0.0,1.0
7600110000000018100210,0.0,0.0,0.0,0.0,0.0,9.615384101867676,17.0,2680.26904296875,1470.68161820901,837.857492678395,272.314042801303,7,0.0,1.0,0.0
7600110000000018100211,0.0,2.0,0.0,0.0,2.0,1.3550136089324951,24.0,2910.28076171875,1407.49388440381,783.412430762041,251.305130016232,7,0.0,0.0,1.0
7600110000000018100212,0.0,4.0,0.0,0.0,4.0,1.6411378383636475,24.0,5200.837890625,1401.12102619724,742.334706813686,335.725540360305,7,0.0,0.0,1.0
7600110000000018100213,0.0,0.0,0.0,0.0,0.0,10.8695650100708,,4639.0625,1464.16692290845,798.586238544535,353.59164015276,7,0.0,1.0,0.0
7600110000000018100215,0.0,2.0,0.0,0.0,2.0,2.415458917617798,11.0,2577.93212890625,1531.03356092167,833.330154805844,457.402639303093,7,0.0,0.0,1.0
7600110000000018100216,0.0,3.0,0.0,0.0,3.0,1.4985015392303467,13.0,2689.602783203125,1460.07879961936,765.591292003762,433.864698792694,7,0.0,0.0,1.0
7600110000000018100217,0.0,5.0,0.0,0.0,5.0,1.469147801399231,24.0,3160.27490234375,1395.38805607459,704.819661165483,420.543393915523,7,0.0,0.0,1.0
7600110000000018110102,0.0,0.0,0.0,0.0,0.0,1.5560166835784912,10.0,738.1907958984375,1508.19310738508,732.926279410664,850.252017312971,16,0.0,0.0,1.0
7600110000000018110108,0.0,5.0,0.0,0.0,5.0,1.7321016788482666,27.0,3580.893310546875,1624.25607164519,847.811068453682,951.530006640807,16,0.0,0.0,1.0
7600110000000018110111,0.0,1.0,0.0,0.0,1.0,10.791367530822754,56.0,6807.43505859375,1485.4873793742,709.589749231243,930.197806002351,16,0.0,1.0,0.0
7600110000000018110112,0.0,0.0,0.0,0.0,0.0,1.6042780876159668,40.0,7934.6083984375,1533.05580518467,762.670200530712,1034.89106536048,16,0.0,0.0,1.0
7600110000000018110114,0.0,1.0,0.0,0.0,1.0,1.9035532474517822,160.0,8806.927734375,1680.80208766586,915.204114906166,1158.86165307945,16,0.0,0.0,1.0
7600110000000018110115,0.0,1.0,0.0,0.0,1.0,1.492537260055542,55.0,13872.2841796875,1579.68072331796,820.710314916509,1144.96073179684,16,0.0,0.0,1.0
7600110000000018110116,0.0,1.0,0.0,0.0,1.0,1.6741071939468384,25.0,7451.92919921875,1613.56644697962,873.891777289283,1260.93687793221,16,0.0,0.0,1.0
7600110000000018110117,0.0,3.0,0.0,0.0,3.0,9.259259223937988,43.0,9100.05078125,1718.85541616055,966.454047413769,1267.711535968,16,0.0,1.0,0.0
7600110000000018110118,0.0,0.0,0.0,0.0,0.0,1.6592919826507568,33.0,3947.835205078125,1747.70859424385,1004.22378609906,1331.80074873475,16,0.0,0.0,1.0
7600110000000018110119,0.0,2.0,0.0,0.0,2.0,1.46484375,71.0,3340.801025390625,1646.26160667699,916.46368963456,1321.71510168866,16,0.0,0.0,1.0
7600110000000018110120,1.0,3.0,0.0,0.0,4.0,1.4381591081619263,35.0,6224.98876953125,1450.80693114345,676.145153048635,818.374287884233,16,0.0,0.0,1.0
7600110000000018110121,0.0,1.0,0.0,0.0,1.0,1.8564356565475464,15.0,1984.7779541015625,1585.75317426023,814.798173434273,818.691976965378,16,0.0,0.0,1.0
7600110000000018110122,0.0,0.0,0.0,0.0,0.0,1.4097744226455688,,5162.90576171875,1553.6682106012,777.215002476297,920.486205838639,16,0.0,0.0,1.0
7600110000000018110123,0.0,1.0,0.0,0.0,1.0,9.933774948120117,7.0,1247.60888671875,1599.02551785436,824.693244457681,870.026652873046,16,0.0,1.0,0.0
7600110000000018110124,0.0,0.0,0.0,0.0,0.0,2.3255813121795654,,1517.825927734375,1782.51544437565,1041.44397998057,1366.94661297132,16,1.0,0.0,0.0
7600110000000018110125,0.0,3.0,0.0,0.0,3.0,1.6685205698013306,61.0,2056.3583984375,1574.48872438792,798.865027077945,978.357584643639,16,0.0,0.0,1.0
7600110000000018110126,0.0,4.0,0.0,0.0,4.0,9.090909004211426,160.0,8562.8408203125,1633.07712007755,859.848281312373,1053.64913944259,16,0.0,1.0,0.0
7600110000000018110127,0.0,0.0,0.0,0.0,0.0,6.550218105316162,11.0,751.3314819335938,1494.11254022644,722.018135316051,796.328080354821,16,1.0,0.0,0.0
7600110000000018110128,0.0,0.0,0.0,0.0,0.0,1.457726001739502,18.0,2522.76025390625,1532.00442013019,760.28890132398,805.489383232434,16,0.0,0.0,1.0
7600110000000018110129,0.0,0.0,0.0,0.0,0.0,1.466275691986084,15.0,1953.95849609375,1545.63793430484,770.742855936436,857.243908819759,16,0.0,0.0,1.0
7600110000000018110130,0.0,0.0,0.0,0.0,0.0,3.3482143878936768,10.0,3456.85986328125,1923.97220679223,1184.70670716588,1473.0998489349,26,1.0,0.0,0.0
7600110000000018110131,0.0,0.0,0.0,0.0,0.0,2.218935012817383,5.0,1463.4747314453125,1919.90024540607,1174.97141313968,1436.99682227582,26,1.0,0.0,0.0
7600110000000018110132,0.0,0.0,0.0,0.0,0.0,1.56412935256958,9.0,2537.960693359375,1842.30041037772,1095.90545772635,1383.4526426805,26,0.0,0.0,1.0
7600110000000018110133,0.0,0.0,0.0,0.0,0.0,4.010694980621338,12.0,749.8534545898438,1876.76076889031,1137.66167649633,1443.27200547068,26,1.0,0.0,0.0
7600110000000018110134,0.0,1.0,0.0,0.0,1.0,3.4482760429382324,8.0,471.7481384277344,1890.76791053679,1158.27960080308,1482.6793718545,26,1.0,0.0,0.0
7600110000000018120101,0.0,0.0,0.0,0.0,0.0,1.5889830589294434,19.0,1707.0826416015625,1238.96558007119,475.851348544535,969.796501902878,18,0.0,0.0,1.0
7600110000000018120102,2.0,1.0,0.0,0.0,3.0,4.0,9.0,776.4531860351562,1271.93478036011,505.169186653135,958.637178892873,18,1.0,0.0,0.0
7600110000000018120103,0.0,4.0,0.0,0.0,4.0,5.376343727111816,19.0,1567.510986328125,1293.79477718734,524.732188545556,949.46147904498,18,1.0,0.0,0.0
7600110000000018120104,0.0,1.0,0.0,0.0,1.0,4.6728973388671875,26.0,2314.126220703125,1334.65342714698,561.618628949191,925.897527630018,18,1.0,0.0,0.0
7600110000000018120106,0.0,1.0,0.0,0.0,1.0,1.3513513803482056,,15146.5322265625,1425.01855448164,655.702920795297,995.268035555308,18,0.0,0.0,1.0
7600110000000018120107,0.0,0.0,0.0,0.0,0.0,6.147541046142578,47.0,6338.705078125,1376.79298122188,616.681518478227,1036.49628119516,18,1.0,0.0,0.0
7600110000000018120108,0.0,1.0,1.0,0.0,2.0,1.2942191362380981,66.0,9166.6298828125,1349.25707820926,602.334041849837,1085.32918753651,18,0.0,0.0,1.0
7600110000000018120109,0.0,0.0,0.0,0.0,0.0,1.4044944047927856,59.0,5705.30517578125,1295.73564651091,552.477519407486,1075.29598991287,18,0.0,0.0,1.0
7600110000000018120111,0.0,1.0,0.0,0.0,1.0,13.513513565063477,32.0,3546.059814453125,1362.42721308428,642.441690029664,1183.9499580769,18,0.0,1.0,0.0
7600110000000018120112,0.0,2.0,0.0,1.0,3.0,4.870129585266113,33.0,3676.634521484375,1432.23482782541,693.667248109277,1159.35269599665,18,1.0,0.0,0.0
7600110000000018120113,0.0,6.0,0.0,0.0,6.0,3.614457845687866,7.0,5605.615234375,1483.95446769707,737.771789050058,1156.48763842302,18,1.0,0.0,0.0
7600110000000018120114,1.0,2.0,0.0,0.0,3.0,6.072874546051025,39.0,4552.4765625,1504.81909944898,778.836521942073,1246.2266962132,18,1.0,0.0,0.0
7600110000000018120115,2.0,0.0,1.0,1.0,4.0,1.382488489151001,23.0,5308.53369140625,1423.53418000995,717.739745572111,1260.04963572395,18,0.0,0.0,1.0
7600110000000018120117,1.0,0.0,0.0,0.0,1.0,1.344085931777954,26.0,11099.9873046875,1463.55159050901,779.411017929843,1343.1025081095,18,0.0,0.0,1.0
7600110000000018120118,0.0,0.0,0.0,0.0,0.0,9.677419662475586,40.0,7327.58203125,1537.62691730031,826.628844760068,1315.65496011095,18,1.0,0.0,0.0
7600110000000018120119,0.0,0.0,0.0,0.0,0.0,3.6764702796936035,7.0,659.0986938476562,1347.63062701395,577.217562379661,956.119902418949,18,1.0,0.0,0.0
7600110000000018130104,1.0,1.0,0.0,0.0,2.0,4.437870025634766,42.0,4397.69140625,984.283966168702,354.865632427741,1055.12549790588,23,1.0,0.0,0.0
7600110000000018130105,0.0,0.0,0.0,0.0,0.0,1.7421603202819824,9.0,5844.1279296875,1016.48033306909,358.131259829376,1058.00617202964,23,0.0,0.0,1.0
7600110000000018130106,0.0,0.0,0.0,0.0,0.0,13.392857551574707,62.0,5558.3623046875,1061.93181857452,381.925623247859,1077.82911395357,23,0.0,1.0,0.0
7600110000000018130107,0.0,0.0,0.0,0.0,0.0,1.9556714296340942,53.0,5047.830078125,1091.26495122419,392.875033203338,1082.76402168514,23,0.0,0.0,1.0
7600110000000018130108,0.0,0.0,0.0,0.0,0.0,2.7372264862060547,56.0,5206.3310546875,1121.40789993389,408.245891206656,1085.89201632231,23,1.0,0.0,0.0
7600110000000018130109,0.0,0.0,0.0,0.0,0.0,2.9239766597747803,64.0,6374.5849609375,1153.48313445801,429.193454656911,1072.80786399316,23,1.0,0.0,0.0
7600110000000018130110,0.0,0.0,0.0,0.0,0.0,1.3953489065170288,68.0,5938.0458984375,1187.62456705831,452.696177673698,1057.6842834709,23,0.0,0.0,1.0
7600110000000018130113,0.0,1.0,2.0,0.0,3.0,2.03804349899292,10.0,1172.6248779296875,1181.86930956404,426.269066317974,986.88921091276,18,0.0,0.0,1.0
7600110000000018130114,0.0,0.0,0.0,0.0,0.0,13.043478012084961,22.0,2642.181396484375,1262.97220487609,531.764464751911,1100.51388597159,18,0.0,1.0,0.0
7600110000000018130115,0.0,1.0,1.0,0.0,2.0,13.392857551574707,45.0,4304.31494140625,907.537137958441,372.523604596871,1057.60370412817,23,0.0,1.0,0.0
7600110000000018130116,0.0,0.0,0.0,0.0,0.0,1.7462166547775269,45.0,4200.55419921875,933.946462302836,363.751206363057,1056.56527645768,23,0.0,0.0,1.0
7600110000000018130117,0.0,1.0,0.0,0.0,1.0,3.7878787517547607,43.0,4479.2021484375,957.351583048484,355.91013654055,1053.64393494837,23,1.0,0.0,0.0
7600110000000018130118,0.0,0.0,0.0,0.0,0.0,1.6666666269302368,,2881.869873046875,1223.50466926421,476.646839213425,1033.28011148489,18,0.0,0.0,1.0
7600110000000018130119,0.0,1.0,0.0,0.0,1.0,11.27819538116455,10.0,1034.9483642578125,1207.69582963696,447.334602662215,974.146708817982,18,0.0,1.0,0.0
7600110000000018130201,1.0,1.0,0.0,0.0,2.0,1.7584995031356812,33.0,2954.6240234375,1001.31951219058,486.339516262495,1175.52741386294,23,0.0,0.0,1.0
7600110000000018130202,0.0,0.0,0.0,0.0,0.0,1.5873016119003296,28.0,2778.7529296875,1021.63647935522,476.207805177831,1170.75919471032,23,0.0,0.0,1.0
7600110000000018130203,0.0,1.0,0.0,0.0,1.0,1.9710906744003296,4.0,532.2185668945312,1079.28838649135,543.60005026602,1239.28466015972,23,0.0,0.0,1.0
7600110000000018130204,0.0,2.0,0.0,0.0,2.0,14.423077583312988,5.0,863.5066528320312,1102.04182490414,541.927612829617,1240.55333253281,23,0.0,1.0,0.0
7600110000000018130205,0.0,0.0,0.0,0.0,0.0,1.4851484298706055,28.0,2459.405029296875,1043.51237212683,469.623618762952,1167.90612097147,23,0.0,0.0,1.0
7600110000000018130206,0.0,0.0,0.0,0.0,0.0,1.5151515007019043,23.0,2471.640625,1064.66647049454,464.497739436914,1164.72069442159,23,0.0,0.0,1.0
7600110000000018130207,0.0,1.0,0.0,0.0,1.0,1.5991472005844116,9.0,1312.8204345703125,1128.19521698138,543.225643844385,1243.53378423516,23,0.0,0.0,1.0
7600110000000018130208,0.0,0.0,0.0,0.0,0.0,3.2608695030212402,9.0,1708.1209716796875,1157.20249954387,551.498794088753,1251.90405206153,23,1.0,0.0,0.0
7600110000000018130209,0.0,0.0,0.0,0.0,0.0,1.491053581237793,24.0,3443.074462890625,1099.90873517457,471.218596760744,1171.33971228899,23,0.0,0.0,1.0
7600110000000018130211,0.0,2.0,0.0,0.0,2.0,2.702702760696411,,389.4421691894531,1191.80471553883,572.870244638357,1272.32188612853,23,1.0,0.0,0.0
7600110000000018130212,0.0,0.0,0.0,0.0,0.0,1.3748854398727417,46.0,5783.7763671875,1173.99481207872,520.448711932881,1216.42830961315,23,0.0,0.0,1.0
7600110000000018130213,0.0,0.0,1.0,0.0,1.0,1.466275691986084,50.0,5757.78076171875,1226.69235814944,534.05569964409,1181.8811698605,23,0.0,0.0,1.0
7600110000000018130214,0.0,0.0,0.0,0.0,0.0,1.569037675857544,62.0,6172.6845703125,1265.35822916855,589.441985483715,1240.07443314507,23,0.0,0.0,1.0
7600110000000018130215,2.0,0.0,0.0,0.0,2.0,1.7878427505493164,28.0,2349.1826171875,1327.33249901181,626.293700671511,1216.77619176926,18,0.0,0.0,1.0
7600110000000018130216,0.0,0.0,0.0,0.0,0.0,1.6181230545043945,24.0,2016.085693359375,1297.4846650855,582.214078330151,1163.05794694189,18,0.0,0.0,1.0
7600110000000018130217,1.0,1.0,0.0,0.0,2.0,11.363636016845703,18.0,3059.757568359375,1369.38881886601,685.419157357672,1283.8855487504,18,0.0,1.0,0.0
7600110000000018130218,0.0,0.0,0.0,0.0,0.0,2.354788064956665,,530.755859375,1150.53831909147,516.215114251826,1215.16927010588,23,1.0,0.0,0.0
7600110000000018140101,0.0,0.0,0.0,0.0,0.0,1.2531328201293945,25.0,17659.173828125,968.762794075081,227.92155076179,912.642662008626,2,0.0,0.0,1.0
7600110000000018140103,0.0,0.0,0.0,0.0,0.0,2.6785714626312256,8.0,1783.6268310546875,735.922601375298,70.9908921967195,732.716439859867,2,1.0,0.0,0.0
7600110000000018140104,0.0,0.0,0.0,0.0,0.0,12.295082092285156,,20868.51953125,641.204034309243,149.658790444378,701.554920208899,2,1.0,0.0,0.0
7600110000000018140105,0.0,1.0,0.0,0.0,1.0,2.6785714626312256,15.0,1660.179931640625,713.12846945582,119.477028365218,759.775954155563,2,1.0,0.0,0.0
7600110000000018140106,0.0,0.0,0.0,0.0,0.0,9.803921699523926,44.0,4703.04638671875,723.526565766129,244.137606054958,877.320515234137,2,0.0,1.0,0.0
7600110000000018140107,1.0,2.0,0.0,0.0,3.0,1.901140570640564,19.0,2121.85400390625,705.902286512523,157.147879671305,789.64544906718,2,0.0,0.0,1.0
7600110000000018140108,0.0,0.0,0.0,0.0,0.0,1.7605633735656738,40.0,3774.620361328125,692.840023243265,253.254198397655,864.955693948416,2,0.0,0.0,1.0
7600110000000018140109,0.0,0.0,0.0,0.0,0.0,1.4619883298873901,50.0,5078.71435546875,675.670506603908,391.027296463327,965.855896927188,2,0.0,0.0,1.0
7600110000000018140111,0.0,0.0,0.0,0.0,0.0,1.38504159450531,42.0,24675.716796875,764.069302515302,483.256672371503,1083.917116382,2,0.0,0.0,1.0
7600110000000018140112,0.0,1.0,0.0,0.0,1.0,1.7584995031356812,31.0,3080.258056640625,769.480667488621,337.403315418633,976.655164267608,2,0.0,0.0,1.0
7600110000000018140113,0.0,0.0,0.0,0.0,0.0,1.7793594598770142,37.0,4091.13818359375,811.202978547755,367.022252289707,1018.88261146066,23,0.0,0.0,1.0
7600110000000018140114,0.0,0.0,0.0,0.0,0.0,1.9685038328170776,35.0,4563.93603515625,900.374432465232,489.998764271658,1148.5017056055,23,0.0,0.0,1.0
7600110000000018140117,0.0,0.0,0.0,0.0,0.0,9.933774948120117,15.0,4578.34375,926.076232958997,583.219558210812,1228.07555449944,2,0.0,1.0,0.0
7600110000000018140118,0.0,4.0,0.0,0.0,4.0,1.4605647325515747,35.0,4800.6728515625,997.031056926268,623.931614840565,1283.86374817681,2,0.0,0.0,1.0
7600110000000018140119,0.0,0.0,0.0,0.0,0.0,1.6835017204284668,8.0,2106.40087890625,1007.87560583194,577.210815797373,1251.21686870866,19,0.0,0.0,1.0
7600110000000018140120,0.0,2.0,0.0,0.0,2.0,2.03804349899292,31.0,3526.373046875,662.411755689635,356.83253851694,930.317703208894,2,0.0,0.0,1.0
7600110000000018140121,0.0,0.0,1.0,0.0,1.0,2.8680689334869385,22.0,2242.369140625,664.812248352541,288.916325978742,875.60083632749,2,1.0,0.0,0.0
7600110000000018140123,0.0,0.0,0.0,0.0,0.0,1.2964563369750977,21.0,38229.25390625,825.200833884106,184.890608701465,876.724293310376,2,0.0,0.0,1.0
7600110000000018140127,0.0,0.0,0.0,0.0,0.0,1.5706806182861328,53.0,10135.3955078125,916.036053214706,661.645144934011,1280.42289703315,2,0.0,0.0,1.0
7600110000000018140128,0.0,0.0,0.0,0.0,0.0,2.2026431560516357,20.0,2569.84033203125,839.869049842088,419.006389218559,1070.92294896085,23,0.0,0.0,1.0
7600110000000018140129,1.0,0.0,0.0,0.0,1.0,12.820512771606445,71.0,9936.9853515625,932.136334302668,463.21754851126,1138.35264136593,23,0.0,1.0,0.0
7600110000000018140130,0.0,0.0,0.0,0.0,0.0,11.627906799316406,25.0,3371.957275390625,706.092953022387,449.416673354604,1028.15949078587,2,0.0,1.0,0.0
7600110000000018140131,0.0,0.0,0.0,0.0,0.0,2.351097345352173,35.0,3402.9560546875,663.647104023264,466.992004269871,1016.5660402998,2,0.0,0.0,1.0
7600110000000018140132,0.0,0.0,0.0,0.0,0.0,2.318392515182495,35.0,3315.409912109375,852.940603924672,636.273489351036,1234.92024316793,2,0.0,0.0,1.0
7600110000000018140133,0.0,0.0,1.0,0.0,1.0,11.363636016845703,,1460.5760498046875,854.802392153289,581.818851211556,1197.55881435079,2,0.0,1.0,0.0
7600110000000018140134,0.0,0.0,0.0,0.0,0.0,7.731958866119385,,1552.1861572265625,727.667512031965,51.6332265892098,663.657365123551,2,1.0,0.0,0.0
7600110000000018140135,0.0,0.0,0.0,0.0,0.0,7.281553268432617,21.0,3944.299560546875,597.669291286173,179.074856406969,625.994977805133,21,1.0,0.0,0.0
7600110000000018140136,0.0,0.0,0.0,0.0,0.0,2.3474178314208984,,6354.126953125,772.447199061943,598.704464622614,1170.07229262216,2,0.0,0.0,1.0
7600110000000018140202,0.0,0.0,0.0,0.0,0.0,1.507537603378296,23.0,3408.531982421875,1078.31005535804,632.795598209953,1314.57159592979,19,0.0,0.0,1.0
7600110000000018140203,0.0,1.0,0.0,0.0,1.0,1.4164307117462158,32.0,3419.078369140625,1080.65244953489,672.695664790366,1347.01721454044,2,0.0,0.0,1.0
7600110000000018140206,0.0,0.0,0.0,0.0,0.0,1.7261220216751099,12.0,1257.9759521484375,1046.11747826876,681.024349997413,1343.08949757556,2,0.0,0.0,1.0
7600110000000018140207,0.0,0.0,0.0,0.0,0.0,10.791367530822754,21.0,2282.17822265625,1055.20923699056,728.808795667612,1381.78175192413,2,0.0,1.0,0.0
7600110000000018140208,0.0,2.0,0.0,0.0,2.0,1.6094419956207275,27.0,5130.69580078125,993.589983766546,697.946235045774,1337.19385197167,2,0.0,0.0,1.0
7600110000000018140209,0.0,1.0,0.0,0.0,1.0,11.194029808044434,16.0,2202.069580078125,1056.79239748767,766.963076252799,1410.11364126599,2,0.0,1.0,0.0
7600110000000018140210,0.0,1.0,0.0,0.0,1.0,1.7502917051315308,38.0,4665.9423828125,1102.9453189361,952.312359452259,1569.70060089344,2,0.0,0.0,1.0
7600110000000018140211,0.0,0.0,0.0,0.0,0.0,2.3006134033203125,27.0,2849.357177734375,1140.17316551567,953.222121675305,1582.34589951225,2,0.0,0.0,1.0
7600110000000018140214,1.0,0.0,0.0,0.0,1.0,12.0,19.0,2384.07568359375,1110.56504637385,1017.38031028094,1645.37615845598,2,0.0,1.0,0.0
7600110000000018140215,0.0,1.0,0.0,0.0,1.0,1.4326647520065308,64.0,8364.9013671875,1149.99178710641,1043.03563512077,1683.10870404137,2,0.0,0.0,1.0
7600110000000018140216,0.0,0.0,0.0,0.0,0.0,1.4299333095550537,,7747.921875,1130.43053011356,1118.58773173458,1758.74452505381,2,0.0,0.0,1.0
7600110000000018140218,0.0,0.0,0.0,0.0,0.0,1.3333333730697632,43.0,7347.28369140625,1151.80436561978,847.255326926617,1501.09292966696,2,0.0,0.0,1.0
7600110000000018140219,0.0,0.0,0.0,0.0,0.0,1.5495867729187012,26.0,2710.16064453125,1133.37702876654,768.182062124021,1436.13998191692,2,0.0,0.0,1.0
7600110000000018140220,0.0,0.0,0.0,0.0,0.0,12.195121765136719,8.0,1294.9744873046875,1079.02576870391,706.761964304587,1372.93513246411,2,0.0,1.0,0.0
7600110000000018140221,1.0,2.0,0.0,0.0,3.0,1.5479875802993774,14.0,1073.766357421875,1094.09070408572,755.844497552416,1414.72545093354,2,0.0,0.0,1.0
7600110000000018140222,0.0,1.0,0.0,0.0,1.0,11.194029808044434,51.0,12661.8818359375,1056.17234131418,819.050154851365,1446.67035873973,2,0.0,1.0,0.0
7600110000000018140223,0.0,0.0,0.0,0.0,0.0,1.9035532474517822,13.0,1009.0175170898438,1116.01763261831,784.206678841393,1442.91604894044,2,0.0,0.0,1.0
7600110000000018140225,0.0,0.0,0.0,0.0,0.0,1.9329897165298462,29.0,4621.279296875,1212.54805874256,938.101438173609,1587.18535998498,2,0.0,0.0,1.0
7600110000000018140226,0.0,0.0,0.0,0.0,0.0,1.704545497894287,22.0,3872.28271484375,1187.21603570795,940.097302968021,1580.83192727028,2,0.0,0.0,1.0
7600110000000018140227,0.0,0.0,0.0,0.0,0.0,1.7462166547775269,7.0,704.4772338867188,1123.9465322593,677.574582743912,1361.92837347513,19,0.0,0.0,1.0
7600110000000018140301,0.0,0.0,0.0,0.0,0.0,1.3901760578155518,20.0,2229.681884765625,1685.23792031304,1171.12445489,1864.5057051076,26,0.0,0.0,1.0
7600110000000018140302,0.0,0.0,0.0,0.0,0.0,1.3368983268737793,63.0,3194.404052734375,1616.81960341167,1099.0514023987,1799.57239766004,26,0.0,0.0,1.0
7600110000000018140303,0.0,0.0,0.0,0.0,0.0,1.5772870779037476,23.0,2552.355712890625,1578.54401634278,1049.39351651682,1748.97220113257,26,0.0,0.0,1.0
7600110000000018140304,0.0,0.0,0.0,0.0,0.0,4.983388900756836,30.0,2604.006591796875,1572.66491076612,1023.57309430385,1708.34080404586,26,1.0,0.0,0.0
7600110000000018140305,0.0,0.0,0.0,0.0,0.0,1.442307710647583,31.0,2841.3515625,1572.67485066131,1004.89878610781,1673.61877541949,26,0.0,0.0,1.0
7600110000000018140307,0.0,0.0,0.0,0.0,0.0,4.55927038192749,19.0,3444.82958984375,1469.74351729093,902.865199695547,1594.51354068331,26,1.0,0.0,0.0
7600110000000018140308,0.0,2.0,0.0,0.0,2.0,1.5527950525283813,45.0,5713.29931640625,1424.3035778133,809.916362783799,1470.85864029996,26,0.0,0.0,1.0
7600110000000018140309,0.0,0.0,0.0,0.0,0.0,4.360465049743652,9.0,3761.97021484375,1448.39891074705,903.46617659987,1603.99937457281,26,1.0,0.0,0.0
7600110000000018140310,0.0,1.0,0.0,0.0,1.0,1.5212981700897217,33.0,2550.927978515625,1549.86097570219,1044.26217449184,1744.33767615428,26,0.0,0.0,1.0
7600110000000018140312,0.0,0.0,0.0,0.0,0.0,12.39669418334961,16.0,1121.890380859375,1668.81849033316,1167.18887190733,1867.53084578906,26,0.0,1.0,0.0
7600110000000018140313,0.0,0.0,0.0,0.0,0.0,1.7301037311553955,11.0,367.96380615234375,1638.05698234673,1148.78561717299,1848.57151855791,26,0.0,0.0,1.0
7600110000000018140314,0.0,0.0,0.0,0.0,0.0,1.372369647026062,20.0,2141.95458984375,1573.28856644262,1103.78235919141,1801.82996042203,26,0.0,0.0,1.0
7600110000000018140315,0.0,0.0,0.0,0.0,0.0,11.194029808044434,39.0,3632.932373046875,1510.39954090943,1013.21419671576,1712.67433426969,26,0.0,1.0,0.0
7600110000000018140316,1.0,0.0,0.0,0.0,1.0,1.4866204261779785,18.0,1541.59326171875,1500.35588891285,1026.45451617239,1724.14097282258,26,0.0,0.0,1.0
7600110000000018140317,0.0,0.0,0.0,0.0,0.0,1.3648771047592163,62.0,5651.28271484375,1420.1100118992,959.606552773302,1654.82511999743,26,0.0,0.0,1.0
7600110000000018140318,2.0,1.0,0.0,0.0,3.0,1.3550136089324951,42.0,4519.67431640625,1358.527038907,984.453865780065,1664.16158345232,2,0.0,0.0,1.0
7600110000000018140319,0.0,0.0,0.0,0.0,0.0,5.190311431884766,41.0,5229.17626953125,1213.43424002575,848.88794583573,1520.90844776741,2,1.0,0.0,0.0
7600110000000018140320,0.0,0.0,0.0,0.0,0.0,2.186589002609253,15.0,1130.39111328125,1224.0496093213,889.517088126515,1554.99208388869,2,0.0,0.0,1.0
7600110000000018140321,0.0,0.0,0.0,0.0,0.0,11.627906799316406,9.0,577.8235473632812,1637.50379347361,1130.02642665683,1830.43115816396,26,0.0,1.0,0.0
7600110000000018140322,0.0,0.0,1.0,0.0,1.0,1.5625,21.0,1480.9910888671875,1593.17014891525,1112.83434165115,1811.84848672313,26,0.0,0.0,1.0
7600110000000018140323,1.0,2.0,0.0,0.0,3.0,1.6987541913986206,,1041.9481201171875,1481.45347672542,960.375424631764,1660.68369058832,26,0.0,0.0,1.0
7600110000000018140324,0.0,1.0,0.0,0.0,1.0,3.797468423843384,33.0,3977.65283203125,1469.86857222544,870.256148865486,1533.22070422825,26,1.0,0.0,0.0
7600110000000018140325,0.0,0.0,0.0,0.0,0.0,1.4231499433517456,56.0,6848.11865234375,1420.10114019682,907.363523361769,1607.01809079778,26,0.0,0.0,1.0
7600110000000018140326,0.0,1.0,0.0,0.0,1.0,10.0,15.0,1937.8282470703125,1392.15360014282,975.629508380566,1664.09433249672,2,0.0,1.0,0.0
7600110000000018140328,0.0,0.0,0.0,0.0,0.0,1.3761467933654785,34.0,7989.1220703125,1300.83637066141,932.984839316658,1609.40098970164,2,0.0,0.0,1.0
7600110000000018140329,0.0,0.0,0.0,0.0,0.0,11.904762268066406,13.0,2090.267578125,1422.77087986918,986.333257175686,1678.5121213324,26,0.0,1.0,0.0
7600110000000018140330,0.0,0.0,0.0,0.0,0.0,1.3876041173934937,23.0,3675.458740234375,1296.4144680187,888.814780865941,1572.99340115501,2,0.0,0.0,1.0
7600110000000018140331,0.0,0.0,0.0,0.0,0.0,1.35869562625885,39.0,3702.34912109375,1518.73320983025,972.026727805414,1669.35155407202,26,0.0,0.0,1.0
7600110000000018140332,0.0,0.0,0.0,0.0,0.0,1.4792898893356323,30.0,1710.7674560546875,1613.91015254117,1119.53086788721,1819.43591085361,26,0.0,0.0,1.0
7600110000000018140334,0.0,0.0,0.0,0.0,0.0,1.6910935640335083,1.0,353.9735107421875,1439.41944276624,1016.29869317967,1706.87619546338,2,0.0,0.0,1.0
7600110000000018140335,1.0,0.0,0.0,0.0,1.0,1.4866204261779785,47.0,6391.51318359375,1262.72158217271,984.111308816496,1644.83096475222,2,0.0,0.0,1.0
